getTableName	value	isNullable	value	getPrecision	value	getSchemaName	value	getColumnClassName	value	getCatalogName	value	getColumnDisplaySize	value	getColumnTypeName	value	getColumnName	value	getColumnLabel	value	getColumnType	value	getScale	value	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	22	getSchemaName		getColumnClassName	java.lang.Double	getCatalogName	agent_platform	getColumnDisplaySize	22	getColumnTypeName	DOUBLE	getColumnName	invoice_tax_ratio	getColumnLabel	invoice_tax_ratio	getColumnType	8	getScale	31	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	15	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	15	getColumnTypeName	VARCHAR	getColumnName	status	getColumnLabel	status	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	remark	getColumnLabel	remark	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	1	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	apply_time	getColumnLabel	apply_time	getColumnType	93	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	express_order_no	getColumnLabel	express_order_no	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	express_company_name	getColumnLabel	express_company_name	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	checker_name	getColumnLabel	checker_name	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	agent_no	getColumnLabel	agent_no	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	agent_username	getColumnLabel	agent_username	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	50	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	50	getColumnTypeName	VARCHAR	getColumnName	card_no	getColumnLabel	card_no	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	card_name	getColumnLabel	card_name	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	bank_name	getColumnLabel	bank_name	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	25	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	agent_platform	getColumnDisplaySize	25	getColumnTypeName	VARCHAR	getColumnName	bank_branch_name	getColumnLabel	bank_branch_name	getColumnType	12	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	withdraw	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	agent_platform	getColumnDisplaySize	19	getColumnTypeName	DATETIME	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	1	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	trade_way	getColumnLabel	trade_way	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	customer_no	getColumnLabel	customer_no	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	1	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	customer_name	getColumnLabel	customer_name	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	sub_channel_code	getColumnLabel	sub_channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	channel_trade_no	getColumnLabel	channel_trade_no	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-6	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	batch_no	getColumnLabel	batch_no	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	8	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	8	getColumnTypeName	VARCHAR	getColumnName	trade_day	getColumnLabel	trade_day	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	recon_date	getColumnLabel	recon_date	getColumnType	93	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	channel_code	getColumnLabel	channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	recon_no	getColumnLabel	recon_no	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	trade_no	getColumnLabel	trade_no	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	amount	getColumnLabel	amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	fee	getColumnLabel	fee	getColumnType	-5	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	trade_date	getColumnLabel	trade_date	getColumnType	93	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	customer_trade_no	getColumnLabel	customer_trade_no	getColumnType	12	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	id	getColumnLabel	id	getColumnType	-5	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	acquire_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	deleted_at	getColumnLabel	deleted_at	getColumnType	93	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	1	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	card_name	getColumnLabel	card_name	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	1	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	card_no	getColumnLabel	card_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	customer_no	getColumnLabel	customer_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	1	getPrecision	20	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	VARCHAR	getColumnName	customer_name	getColumnLabel	customer_name	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	sub_channel_code	getColumnLabel	sub_channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	channel_trade_no	getColumnLabel	channel_trade_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-6	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	batch_no	getColumnLabel	batch_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	8	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	8	getColumnTypeName	VARCHAR	getColumnName	trade_day	getColumnLabel	trade_day	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	recon_date	getColumnLabel	recon_date	getColumnType	93	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	channel_code	getColumnLabel	channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	recon_no	getColumnLabel	recon_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	trade_no	getColumnLabel	trade_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	amount	getColumnLabel	amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	fee	getColumnLabel	fee	getColumnType	-5	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	trade_date	getColumnLabel	trade_date	getColumnType	93	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	customer_trade_no	getColumnLabel	customer_trade_no	getColumnType	12	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	id	getColumnLabel	id	getColumnType	-5	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	agentpay_trade	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	deleted_at	getColumnLabel	deleted_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	service_trade_id	getColumnLabel	service_trade_id	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	extra_service_trade_id	getColumnLabel	extra_service_trade_id	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	channel_code	getColumnLabel	channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	batch_no	getColumnLabel	batch_no	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	3	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	3	getColumnTypeName	VARCHAR	getColumnName	service_type	getColumnLabel	service_type	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	8	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	8	getColumnTypeName	VARCHAR	getColumnName	trade_day	getColumnLabel	trade_day	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	1	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	operator_name	getColumnLabel	operator_name	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	1	getSchemaName		getColumnClassName	java.lang.Boolean	getCatalogName	recondb	getColumnDisplaySize	1	getColumnTypeName	TINYINT	getColumnName	exp_code	getColumnLabel	exp_code	getColumnType	-7	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	1	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	exp_reason	getColumnLabel	exp_reason	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	adjust_date	getColumnLabel	adjust_date	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	1	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	adjust_reason	getColumnLabel	adjust_reason	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	id	getColumnLabel	id	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_exp	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	deleted_at	getColumnLabel	deleted_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.Long	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	INT UNSIGNED	getColumnName	total_count	getColumnLabel	total_count	getColumnType	4	getScale	0	
fieldStr: getTableName	recon_import	isNullable	1	getPrecision	64	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	64	getColumnTypeName	VARCHAR	getColumnName	check_code	getColumnLabel	check_code	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	operator_type	getColumnLabel	operator_type	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	id	getColumnLabel	id	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	deleted_at	getColumnLabel	deleted_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	batch_no	getColumnLabel	batch_no	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	8	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	8	getColumnTypeName	VARCHAR	getColumnName	trade_day	getColumnLabel	trade_day	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	channel_code	getColumnLabel	channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	3	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	3	getColumnTypeName	VARCHAR	getColumnName	service_type	getColumnLabel	service_type	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	status	getColumnLabel	status	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_import	isNullable	1	getPrecision	45	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	45	getColumnTypeName	VARCHAR	getColumnName	exp_reason	getColumnLabel	exp_reason	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	try_times	getColumnLabel	try_times	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	start_at	getColumnLabel	start_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_import	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	end_at	getColumnLabel	end_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	4	getSchemaName		getColumnClassName	java.lang.Integer	getCatalogName	recondb	getColumnDisplaySize	4	getColumnTypeName	TINYINT	getColumnName	operator_type	getColumnLabel	operator_type	getColumnType	-6	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.Long	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	INT UNSIGNED	getColumnName	channel_trade_count	getColumnLabel	channel_trade_count	getColumnType	4	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	channel_trade_amount	getColumnLabel	channel_trade_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	channel_trade_fee	getColumnLabel	channel_trade_fee	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.Long	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	INT UNSIGNED	getColumnName	platform_trade_count	getColumnLabel	platform_trade_count	getColumnType	4	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	platform_trade_amount	getColumnLabel	platform_trade_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	platform_trade_fee	getColumnLabel	platform_trade_fee	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.String	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	VARCHAR	getColumnName	platform_channel_code	getColumnLabel	platform_channel_code	getColumnType	12	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	10	getSchemaName		getColumnClassName	java.lang.Long	getCatalogName	recondb	getColumnDisplaySize	10	getColumnTypeName	INT UNSIGNED	getColumnName	exp_count	getColumnLabel	exp_count	getColumnType	4	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	exp_amount	getColumnLabel	exp_amount	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	20	getSchemaName		getColumnClassName	java.math.BigInteger	getCatalogName	recondb	getColumnDisplaySize	20	getColumnTypeName	BIGINT UNSIGNED	getColumnName	id	getColumnLabel	id	getColumnType	-5	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	created_at	getColumnLabel	created_at	getColumnType	93	getScale	0	
fieldStr: getTableName	recon_result	isNullable	0	getPrecision	19	getSchemaName		getColumnClassName	java.sql.Timestamp	getCatalogName	recondb	getColumnDisplaySize	19	getColumnTypeName	TIMESTAMP	getColumnName	updated_at	getColumnLabel	updated_at	getColumnType	93	getScale	0	
